Id,Needs_NSC_Review__c,NSC_Review_Reason__c,Index (for debugging)
003f400000KvxMuAAJ,True,<Changed>New unreported left college: Canada College (Jan 2016 start),2768
003f400000KvxYQAAZ,True,<Changed>New unreported left college: Canada College (Aug 2017 start),2473
003f400000TlTP5AAN,True,<Changed>New unreported left college: Notre Dame de Namur University (Aug 2018 start),3095
003f400000TlTN1AAN,True,<Changed>New unreported left college: Coconino County Community College (Aug 2018 start),2959
003f400000KvxQPAAZ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2017 start),353
003f400000KvxVHAAZ,True,<Changed>New unreported left college: De Anza College (Jan 2019 start),1791
003f400000KvxJ4AAJ,True,<Changed>New unreported graduation (was Withdrew): University of California-Santa Cruz (Jun 2020),699
003f400000Kvx4AAAR,True,<Changed>New unreported left college: Skyline College (Aug 2018 start),499
003f400000KvxW2AAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-Los Angeles (Sep 2016 start),2192
003f400000KvxeDAAR,True,<Changed>New unreported left college: Foothill College (Jul 2018 start),2506
003f400000KvxMQAAZ,True,<Changed>New unreported left college: Canada College (Jan 2017 start),1985
003f400000TlTP1AAN,True,<Changed>New unreported left college: California State University-East Bay (Aug 2018 start),717
003f400000TlTR9AAN,True,<Changed>New unreported left college: San Francisco State University (Aug 2018 start),1436
003f40000169uEQAAY,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start),2293
003f400000KvxU0AAJ,True,<Changed>New unreported left college: San Joaquin Delta College (Jan 2017 start),1230
003f400000KvxU0AAJ,True,<Changed>New unreported left college: Chabot College (Jan 2019 start),1229
003f400000TlTSpAAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start),2734
003f400000TlTK4AAN,True,<Changed>New unreported left college: Canada College (Aug 2018 start),3391
003f400000KvxQVAAZ,True,<Not changed>Graduation not confirmed (Attending in NSC): San Jose State University (Jun 2020 start),3615
003f400000KvxQVAAZ,True,<Changed>New unreported left college: Mission College (May 2018 start),3613
003f400000KvxZ4AAJ,True,<Changed>New unreported left college: Skyline College (Jun 2018 start),712
003f400000TlTLNAA3,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start),201
003f400000KvxUgAAJ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2019 start),1250
003f400000KvxdxAAB,True,<Changed>New unreported left college: De Anza College (Sep 2017 start),1536
003f400000KvxdxAAB,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start),1535
003f400000TlTPqAAN,True,<Changed>New unreported left college: San Francisco State University (Aug 2018 start),1138
003f400000TlTPqAAN,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2019 start),1139
003f400000TlTQUAA3,True,<Not changed>NSC indicates still attending (currently Withdrew): De Anza College (Sep 2018 start currently 05/23/2019 end),1015
003f400000KvxgSAAR,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start),1692
003f400000KvxSQAAZ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2017 start),3244
003f400000TlTP2AAN,True,<Changed>New unreported left college: De Anza College (Jul 2018 start),544
003f400000TlTP2AAN,True,<Changed>New unreported left college: California State University-Monterey Bay (Aug 2018 start),541
003f400000KvxIYAAZ,True,<Not changed>NSC indicates still attending (currently Withdrew): Foothill College (Sep 2016 start currently 02/06/2019 end),3064
003f400000KvxJNAAZ,True,<Changed>New unreported graduation (was Attending): Canada College (May 2020),2832
003f400000KvxJNAAZ,True,<Changed>New unreported left college: College of San Mateo (Aug 2018 start),2833
003f400000KvxchAAB,True,<Changed>New unreported left college: Canada College (Aug 2018 start),2995
003f400000xFjyeAAC,True,<Not changed>NSC indicates still attending (currently Withdrew): Humboldt State University (Aug 2016 start currently 05/03/2019 end),166
003f400000KvxQJAAZ,True,<Changed>New unreported left college: Canada College (Jan 2019 start),2241
003f400000KvxQJAAZ,True,<Changed>New unreported left college: Canada College (Jun 2018 start),2240
003f400000Kvxd3AAB,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2018 start),1836
003f400000TlTP8AAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2020 start),730
003f400000TlTP8AAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start),729
003f400000KvxRMAAZ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start),443
003f400000KvxRMAAZ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2017 start),442
003f400000KvxRMAAZ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Feb 2016 start),441
003f400000KvxQkAAJ,True,<Not changed>NSC indicates still attending (currently Withdrew): University of the Pacific (Aug 2019 start currently 09/08/2020 end),570
003f400000KvxQkAAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2017 start),571
003f400000KvxdLAAR,True,<Changed>New unreported left college: San Jose City College (Sep 2018 start),515
003f400000KvxfhAAB,True,<Changed>New unreported left college: University of Connecticut (Aug 2017 start),3876
003f400000TlTQoAAN,True,<Changed>New unreported left college: University of California-Riverside (Sep 2018 start),3199
003f400000KvxVfAAJ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start),1372
003f400000KvxXNAAZ,True,<Changed>New unreported left college: Reed College (Aug 2017 start),3108
003f400000KvxREAAZ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2019 start),2723
003f400000KvxLEAAZ,True,<Changed>New unreported left college: Mission College (Jan 2019 start),115
003f400000KvxLEAAZ,True,<Changed>New unreported left college: Mission College (Jan 2018 start),114
003f400000KvxdHAAR,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2018 start),2825
003f400000KvxeUAAR,True,<Changed>New unreported left college: De Anza College (Jul 2018 start),2773
003f400000TlTL5AAN,True,<Changed>New unreported left college: San Francisco State University (Aug 2018 start),1095
003f400000KvxN4AAJ,True,<Changed>New unreported graduation (was Attending): Foothill College (Jun 2020),689
003f400001XsrhDAAR,True,<Not changed>Graduation not confirmed (Attending in NSC): United Education Institute-Huntington Park Campus (Nov 2019 start),3063
003f400000TlTQHAA3,True,<Changed>New unreported left college: Canada College (Jan 2019 start),3113
003f400000KvxgLAAR,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnHFAA0
003f40000169hsEAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnHAAA0
003f40000169hvFAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnH5AAK
003f40000169hrbAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnGjAAK
003f40000169i0gAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnGZAA0
003f40000169hrcAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnGBAA0
003f400000TlTLbAAN,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnEWAA0
003f40000169hw8AAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnDhAAK
003f400000KvxW5AAJ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnDFAA0
003f400000TlTMoAAN,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnD1AAK
003f40000169hrYAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnCuAAK
003f40000169i0kAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnCeAAK
003f400000KvxgNAAR,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnBAAA0
003f40000169hrrAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSnArAAK
003f400000TlTP8AAN,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSn9nAAC
003f40000169i0sAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start),a02f400000iSn9GAAS
003f40000169uETAAY,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNR7AAN
003f400000TlTMcAAN,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNR5AAN
003f40000169uERAAY,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNQyAAN
003f400000TlTPiAAN,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNQtAAN
003f40000169hz6AAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNQsAAN
003f400000KvxROAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNQqAAN
003f400000KvxVfAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNQiAAN
003f400000KvxVRAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNQdAAN
003f40000169hvpAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNQbAAN
003f40000169huwAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNQSAA3
003f400000KvxQrAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNQGAA3
003f40000169hwCAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNPyAAN
003f40000169uEQAAY,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNPvAAN
003f400000KvxRMAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNPsAAN
003f40000169hsaAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNPqAAN
003f40000169hqmAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNPpAAN
003f400000xFjyjAAC,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNPWAA3
003f400000KvxWNAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNPVAA3
003f400000KvxWaAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNPSAA3
003f40000169uEdAAI,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNPDAA3
003f40000169hupAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNPCAA3
003f40000169hqfAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNP6AAN
003f40000169hxaAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNP3AAN
003f400000KvxddAAB,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNOxAAN
003f400000KvxQxAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNOuAAN
003f400000TlTQnAAN,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start),a02f400000PaNOoAAN
003f400000KvxfrAAB,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start),a02f400000PaNOlAAN
003f40000169hvjAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNOiAAN
003f400000KvxdxAAB,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNOfAAN
003f40000169hrnAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNOdAAN
003f40000169hyxAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNOcAAN
003f400000TlTQ5AAN,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start),a02f400000PaNOaAAN
003f400001EuTsRAAV,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start),a02f400000PaNOYAA3
003f40000169uEZAAY,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNOTAA3
003f400000KvxSEAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNORAA3
003f40000169hqWAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNOOAA3
003f40000169i00AAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start),a02f400000PaNOEAA3
